cin,nom,prenom,age,genre,profession,region,Prime_de_assurance_en_DT,Sujets_demande,description,type_demande,Date_demande
C26020734,Nom_610,Prenom_358,17.536668714247273,Homme,Profession_100,Sidi Bouzid,700,Sujet_9,Description_10,Type_4,04/05/2023
C99592468,Nom_103,Prenom_970,40.42880773426457,Homme,Profession_5,Mahdia,112,Sujet_6,Description_12,Type_2,10/22/2023
C65665022,Nom_474,Prenom_385,47.55562462727421,Femme,Profession_65,Gafsa,235,Sujet_5,Description_18,Type_1,05/11/2023
C62246895,Nom_710,Prenom_294,37.282721178232464,Femme,Profession_97,Kasserine,387,Sujet_1,Description_9,Type_3,10/06/2023
C37760945,Nom_28,Prenom_994,54.62985981538769,Femme,Profession_76,Mahdia,311,Sujet_3,Description_10,Type_1,03/24/2023
C31950546,Nom_97,Prenom_703,46.719244775595755,Femme,Profession_14,Jendouba,988,Sujet_10,Description_14,Type_2,02/25/2023
C15379372,Nom_414,Prenom_9,23.19537839968457,Femme,Profession_23,Ariana,559,Sujet_4,Description_15,Type_2,12/10/2023
C29778298,Nom_221,Prenom_720,33.60024225350054,Homme,Profession_51,Bizerte,407,Sujet_1,Description_9,Type_5,08/02/2023
C64906318,Nom_288,Prenom_605,31.117299847550264,Femme,Profession_55,La Manouba,389,Sujet_9,Description_8,Type_4,03/04/2023
C21216827,Nom_344,Prenom_600,40.140884029283676,Femme,Profession_89,Medenine,314,Sujet_10,Description_3,Type_5,06/15/2023
C58842182,Nom_276,Prenom_958,33.28127687610635,Homme,Profession_30,Tunis,246,Sujet_4,Description_17,Type_3,08/17/2023
C24641671,Nom_376,Prenom_838,18.336991729084087,Femme,Profession_97,Medenine,436,Sujet_4,Description_15,Type_2,10/28/2023
C79798033,Nom_575,Prenom_594,48.053110235887395,Femme,Profession_83,Sfax,185,Sujet_3,Description_3,Type_1,12/22/2023
C68042473,Nom_374,Prenom_817,32.42680867791088,Femme,Profession_23,Kairouan,484,Sujet_1,Description_19,Type_3,07/15/2023
C25181888,Nom_912,Prenom_604,36.72926905614132,Femme,Profession_67,Medenine,367,Sujet_6,Description_20,Type_4,05/24/2023
C57357136,Nom_630,Prenom_615,36.76425465306801,Femme,Profession_80,Tozeur,491,Sujet_1,Description_18,Type_4,05/01/2023
C17706291,Nom_695,Prenom_139,51.728748579633645,Homme,Profession_86,Jendouba,248,Sujet_5,Description_10,Type_5,04/10/2023
C55572268,Nom_193,Prenom_847,41.30865254610643,Femme,Profession_30,Sfax,190,Sujet_4,Description_6,Type_3,12/22/2023
C19737857,Nom_242,Prenom_885,46.475337653347495,Femme,Profession_52,Bizerte,489,Sujet_8,Description_13,Type_5,08/24/2023
C73454141,Nom_60,Prenom_616,48.552229800092405,Homme,Profession_94,La Manouba,761,Sujet_1,Description_18,Type_3,12/19/2023
C39802997,Nom_610,Prenom_982,44.29306960543297,Homme,Profession_43,Zaghouan,603,Sujet_2,Description_6,Type_3,04/25/2023
C39193363,Nom_972,Prenom_855,55.180138163355494,Femme,Profession_38,Jendouba,726,Sujet_9,Description_1,Type_5,05/14/2023
C52255502,Nom_839,Prenom_325,43.13948880299709,Homme,Profession_35,Zaghouan,160,Sujet_2,Description_6,Type_5,05/22/2023
C10227783,Nom_23,Prenom_328,35.35169935174045,Femme,Profession_4,Mahdia,411,Sujet_9,Description_3,Type_5,05/09/2023
C79348116,Nom_355,Prenom_495,54.94129284380388,Homme,Profession_4,Tunis,682,Sujet_3,Description_8,Type_1,01/17/2023
C79194728,Nom_257,Prenom_180,42.614389069671056,Femme,Profession_68,Jendouba,730,Sujet_2,Description_12,Type_4,07/05/2023
C59613826,Nom_528,Prenom_69,57.45628557204133,Homme,Profession_25,Beja,263,Sujet_1,Description_20,Type_2,04/05/2023
C90707783,Nom_493,Prenom_525,50.690789540636025,Homme,Profession_44,Siliana,135,Sujet_7,Description_12,Type_2,02/23/2023
C67581060,Nom_314,Prenom_429,40.01172903355068,Homme,Profession_1,Monastir,250,Sujet_9,Description_9,Type_5,08/09/2023
C82497335,Nom_983,Prenom_919,39.24747396830247,Femme,Profession_76,Mahdia,820,Sujet_5,Description_15,Type_1,08/22/2023
C40736809,Nom_219,Prenom_830,30.561378581567133,Femme,Profession_2,Jendouba,582,Sujet_8,Description_12,Type_2,10/04/2023
C60222043,Nom_392,Prenom_616,24.309157625047675,Homme,Profession_1,Gabes,903,Sujet_8,Description_16,Type_2,05/14/2023
C43208165,Nom_311,Prenom_173,31.493666274453375,Femme,Profession_42,Bizerte,307,Sujet_5,Description_1,Type_3,04/23/2023
C48709089,Nom_582,Prenom_79,24.393852073315287,Femme,Profession_59,Sfax,427,Sujet_4,Description_6,Type_4,08/09/2023
C84051991,Nom_161,Prenom_194,38.39086756742236,Homme,Profession_26,Ariana,246,Sujet_10,Description_15,Type_1,05/21/2023
C19120145,Nom_892,Prenom_518,55.58979117790003,Femme,Profession_49,La Manouba,558,Sujet_2,Description_17,Type_2,07/19/2023
C40388398,Nom_498,Prenom_200,21.474628972281,Femme,Profession_38,Siliana,639,Sujet_4,Description_9,Type_3,11/16/2023
C50010175,Nom_617,Prenom_809,36.11117547314851,Femme,Profession_50,La Manouba,684,Sujet_10,Description_12,Type_2,02/20/2023
C98179523,Nom_638,Prenom_502,25.50488798881992,Femme,Profession_59,Gafsa,574,Sujet_5,Description_4,Type_3,07/19/2023
C58823499,Nom_616,Prenom_306,24.596277791223002,Homme,Profession_16,La Manouba,642,Sujet_8,Description_10,Type_3,07/02/2023
C45042339,Nom_101,Prenom_934,40.71983396486756,Homme,Profession_38,Tozeur,921,Sujet_4,Description_8,Type_5,04/17/2023
C66923501,Nom_475,Prenom_346,45.485738116201134,Femme,Profession_81,Beja,189,Sujet_6,Description_5,Type_3,12/10/2023
C84874914,Nom_448,Prenom_285,33.98716658593631,Homme,Profession_39,Nabeul,985,Sujet_2,Description_13,Type_3,06/23/2023
C64049172,Nom_827,Prenom_792,34.45822984364616,Femme,Profession_100,La Manouba,296,Sujet_9,Description_4,Type_2,04/09/2023
C72390670,Nom_369,Prenom_163,34.083794348479586,Femme,Profession_1,Ariana,425,Sujet_8,Description_17,Type_3,07/28/2023
C77734583,Nom_714,Prenom_991,22.565534119070342,Homme,Profession_1,La Manouba,730,Sujet_2,Description_15,Type_1,09/02/2023
C36387524,Nom_295,Prenom_98,47.31198162471326,Femme,Profession_86,Tataouine,651,Sujet_6,Description_9,Type_1,11/27/2023
C35907740,Nom_449,Prenom_766,36.48147569055222,Femme,Profession_21,Gabes,495,Sujet_3,Description_10,Type_4,10/06/2023
C49426703,Nom_97,Prenom_770,53.13533065545308,Femme,Profession_28,Medenine,224,Sujet_8,Description_5,Type_5,08/12/2023
C54720045,Nom_963,Prenom_191,38.528849885314976,Femme,Profession_56,Monastir,899,Sujet_5,Description_17,Type_3,07/08/2023
C44415710,Nom_948,Prenom_360,44.76306699032926,Femme,Profession_30,Nabeul,693,Sujet_9,Description_13,Type_5,04/04/2023
C23547850,Nom_807,Prenom_991,39.33817469788494,Homme,Profession_29,La Manouba,418,Sujet_10,Description_12,Type_3,02/20/2023
C42730528,Nom_617,Prenom_338,45.91523911700223,Homme,Profession_70,Ariana,960,Sujet_9,Description_19,Type_1,09/20/2023
C51672335,Nom_995,Prenom_762,47.70642705876729,Homme,Profession_70,Kebili,875,Sujet_3,Description_10,Type_5,07/11/2023
C80499451,Nom_691,Prenom_83,48.518689203155155,Homme,Profession_81,Tozeur,768,Sujet_9,Description_1,Type_1,07/07/2023
C75151952,Nom_866,Prenom_388,52.3513440101762,Femme,Profession_22,Jendouba,839,Sujet_4,Description_17,Type_1,05/24/2023
C88635993,Nom_145,Prenom_220,40.133747967213544,Homme,Profession_13,Tozeur,620,Sujet_3,Description_14,Type_5,06/16/2023
C16810700,Nom_776,Prenom_993,35.51030646256048,Femme,Profession_6,Ariana,592,Sujet_5,Description_2,Type_4,12/22/2023
C24774705,Nom_794,Prenom_328,62.83611682491259,Homme,Profession_57,Sidi Bouzid,411,Sujet_4,Description_3,Type_3,08/14/2023
C94478542,Nom_430,Prenom_938,41.144456351929705,Homme,Profession_9,La Manouba,177,Sujet_6,Description_4,Type_5,07/02/2023
C44404407,Nom_383,Prenom_410,39.26974544901374,Femme,Profession_65,Kebili,379,Sujet_3,Description_12,Type_4,06/12/2023
C72856584,Nom_87,Prenom_754,29.931367936725067,Femme,Profession_32,Beja,835,Sujet_10,Description_8,Type_5,03/04/2023
C94379857,Nom_499,Prenom_22,33.267097738401596,Homme,Profession_71,Bizerte,950,Sujet_6,Description_7,Type_3,04/06/2023
C40271401,Nom_781,Prenom_512,34.63286013599547,Femme,Profession_17,Ariana,174,Sujet_9,Description_18,Type_5,04/02/2023
C20261845,Nom_914,Prenom_610,48.262326806555095,Homme,Profession_33,Tozeur,617,Sujet_4,Description_4,Type_2,09/11/2023
C51833197,Nom_394,Prenom_225,48.512998017386295,Homme,Profession_5,Bizerte,409,Sujet_8,Description_2,Type_2,07/19/2023
C32516680,Nom_781,Prenom_264,55.21439596035465,Homme,Profession_69,Sfax,679,Sujet_9,Description_14,Type_3,04/16/2023
C53697017,Nom_209,Prenom_976,35.491389095947014,Homme,Profession_62,Gafsa,202,Sujet_9,Description_3,Type_4,08/14/2023
C78766555,Nom_705,Prenom_336,47.32814835783658,Homme,Profession_86,Mahdia,386,Sujet_7,Description_10,Type_1,08/21/2023
C81330444,Nom_891,Prenom_858,42.55978959184652,Femme,Profession_94,Monastir,715,Sujet_2,Description_14,Type_5,02/16/2023
C53970504,Nom_691,Prenom_131,37.89233922874353,Femme,Profession_70,Kasserine,444,Sujet_8,Description_16,Type_3,08/15/2023
C71025803,Nom_3,Prenom_282,47.88954255614857,Femme,Profession_50,Tozeur,848,Sujet_10,Description_3,Type_3,11/17/2023
C92169782,Nom_810,Prenom_450,43.33856618593692,Homme,Profession_93,Kairouan,546,Sujet_9,Description_6,Type_5,11/07/2023
C13338277,Nom_412,Prenom_463,48.43036028796422,Femme,Profession_11,Le Kef,371,Sujet_9,Description_4,Type_2,07/28/2023
C14078329,Nom_32,Prenom_791,36.05017535151569,Homme,Profession_38,Gabes,100,Sujet_7,Description_16,Type_5,06/15/2023
C94416197,Nom_839,Prenom_111,28.89058468897026,Femme,Profession_62,Sousse,563,Sujet_7,Description_9,Type_2,07/09/2023
C93222691,Nom_454,Prenom_381,35.050468129187394,Homme,Profession_64,Jendouba,365,Sujet_8,Description_4,Type_1,05/23/2023
C33345291,Nom_815,Prenom_899,10.779891730337066,Homme,Profession_13,Nabeul,575,Sujet_9,Description_19,Type_4,01/01/2023
C52151455,Nom_346,Prenom_538,31.79536299259395,Femme,Profession_19,Le Kef,771,Sujet_10,Description_8,Type_3,07/14/2023
C50891144,Nom_285,Prenom_627,38.49324797777462,Homme,Profession_30,Medenine,347,Sujet_7,Description_18,Type_4,08/16/2023
C86572203,Nom_764,Prenom_772,28.779708711462035,Femme,Profession_39,Kebili,934,Sujet_2,Description_8,Type_1,01/24/2023
C39933484,Nom_715,Prenom_310,36.232510474147816,Femme,Profession_83,Tozeur,453,Sujet_8,Description_12,Type_2,08/07/2023
C42795129,Nom_232,Prenom_972,31.73064525651785,Femme,Profession_67,Kairouan,797,Sujet_1,Description_17,Type_1,05/21/2023
C66378642,Nom_959,Prenom_800,30.52548012875758,Homme,Profession_20,Kebili,988,Sujet_2,Description_8,Type_4,02/16/2023
C33403033,Nom_101,Prenom_395,39.2841159681082,Homme,Profession_31,Le Kef,305,Sujet_1,Description_4,Type_2,04/15/2023
C78401376,Nom_138,Prenom_541,39.58912402195008,Homme,Profession_94,Gafsa,680,Sujet_6,Description_14,Type_4,08/05/2023
C33931852,Nom_418,Prenom_363,44.42058968900956,Homme,Profession_89,Sfax,501,Sujet_8,Description_11,Type_5,11/05/2023
C32273122,Nom_31,Prenom_779,37.57608969193462,Homme,Profession_40,Kairouan,539,Sujet_4,Description_14,Type_2,06/15/2023
C77959312,Nom_864,Prenom_997,43.80444766747728,Homme,Profession_9,Kasserine,448,Sujet_10,Description_7,Type_4,11/17/2023
C94036527,Nom_693,Prenom_455,40.39842486451872,Homme,Profession_33,Sidi Bouzid,580,Sujet_8,Description_10,Type_3,09/13/2023
C60781764,Nom_777,Prenom_469,42.72658386173554,Femme,Profession_76,Gafsa,297,Sujet_6,Description_8,Type_2,06/27/2023
C17689384,Nom_741,Prenom_306,47.211793344683166,Homme,Profession_61,Tunis,618,Sujet_8,Description_1,Type_3,05/13/2023
C11150145,Nom_232,Prenom_382,33.138424493844155,Femme,Profession_32,Ariana,968,Sujet_9,Description_8,Type_5,05/26/2023
C91035720,Nom_755,Prenom_561,36.77350652903608,Homme,Profession_79,Jendouba,713,Sujet_10,Description_2,Type_4,08/12/2023
C42341690,Nom_508,Prenom_388,34.83050207767881,Homme,Profession_21,Sidi Bouzid,722,Sujet_8,Description_4,Type_4,10/15/2023
C14948412,Nom_643,Prenom_538,38.06673584337212,Femme,Profession_87,Gabes,878,Sujet_2,Description_14,Type_5,10/23/2023
C20185526,Nom_66,Prenom_807,45.45722069898112,Femme,Profession_85,Tozeur,379,Sujet_7,Description_8,Type_3,08/22/2023
C67993232,Nom_515,Prenom_857,53.22702046709722,Homme,Profession_58,Zaghouan,293,Sujet_7,Description_1,Type_2,08/07/2023
C61484817,Nom_24,Prenom_262,41.81314334667603,Femme,Profession_7,Sidi Bouzid,869,Sujet_4,Description_17,Type_5,01/11/2023
C41944701,Nom_785,Prenom_488,33.62864226231355,Femme,Profession_54,Sousse,639,Sujet_6,Description_15,Type_5,02/22/2023
C19971661,Nom_529,Prenom_412,29.04573230165549,Femme,Profession_17,Sfax,550,Sujet_1,Description_2,Type_3,06/21/2023
C17421975,Nom_316,Prenom_768,12.891560229232503,Homme,Profession_52,Kasserine,131,Sujet_4,Description_1,Type_1,09/17/2023
C64500421,Nom_397,Prenom_462,36.74268336075054,Homme,Profession_16,Sousse,380,Sujet_5,Description_18,Type_4,05/18/2023
C91175308,Nom_893,Prenom_464,33.56862029575836,Homme,Profession_82,Gafsa,141,Sujet_8,Description_18,Type_3,05/27/2023
C81848420,Nom_283,Prenom_601,18.212674705187766,Homme,Profession_49,Kasserine,341,Sujet_6,Description_12,Type_2,09/07/2023
C80357141,Nom_404,Prenom_824,18.9331962986453,Homme,Profession_28,Gafsa,266,Sujet_10,Description_3,Type_3,10/10/2023
C76757509,Nom_34,Prenom_871,37.39301942737293,Femme,Profession_55,Tozeur,594,Sujet_5,Description_16,Type_5,04/01/2023
C88776086,Nom_698,Prenom_17,21.469114381889657,Homme,Profession_48,Kairouan,878,Sujet_8,Description_4,Type_5,08/16/2023
C32550635,Nom_120,Prenom_730,22.343728582454364,Homme,Profession_27,Monastir,737,Sujet_2,Description_11,Type_5,06/20/2023
C64788854,Nom_529,Prenom_697,26.17166932324708,Femme,Profession_11,Ariana,719,Sujet_6,Description_15,Type_5,10/02/2023
C89106566,Nom_779,Prenom_750,21.654989435079095,Homme,Profession_85,Beja,294,Sujet_7,Description_20,Type_3,11/21/2023
C80097290,Nom_412,Prenom_233,33.02677262871097,Homme,Profession_21,Gabes,308,Sujet_10,Description_4,Type_4,12/04/2023
C29195465,Nom_362,Prenom_103,27.28651426764438,Homme,Profession_35,Siliana,814,Sujet_8,Description_5,Type_5,03/18/2023
C46290415,Nom_449,Prenom_229,32.63908128907628,Femme,Profession_45,Kebili,737,Sujet_7,Description_3,Type_3,07/03/2023
C47979125,Nom_431,Prenom_343,42.19135296306478,Femme,Profession_74,Sousse,305,Sujet_5,Description_1,Type_1,12/14/2023
C17518057,Nom_12,Prenom_234,57.48195518043019,Homme,Profession_92,Sousse,101,Sujet_7,Description_7,Type_3,11/10/2023
C29483049,Nom_544,Prenom_133,23.333782019139505,Homme,Profession_29,Tataouine,175,Sujet_9,Description_1,Type_5,09/10/2023
C86418824,Nom_650,Prenom_466,19.99961321460178,Homme,Profession_34,Ben Arous,454,Sujet_5,Description_11,Type_3,06/02/2023
C69537700,Nom_167,Prenom_290,31.5315745573896,Homme,Profession_10,Jendouba,595,Sujet_6,Description_20,Type_1,11/13/2023
C33556650,Nom_913,Prenom_15,38.7743107597892,Homme,Profession_66,Zaghouan,463,Sujet_2,Description_16,Type_5,05/18/2023
C14018910,Nom_756,Prenom_740,41.922326446443726,Homme,Profession_45,Medenine,393,Sujet_9,Description_3,Type_3,09/13/2023
C25291956,Nom_58,Prenom_260,63.80243960872003,Homme,Profession_47,Siliana,831,Sujet_5,Description_5,Type_2,06/15/2023
C59950596,Nom_318,Prenom_669,28.511071174430025,Homme,Profession_83,Le Kef,674,Sujet_7,Description_1,Type_1,02/23/2023
C91999150,Nom_402,Prenom_941,45.260642999259126,Homme,Profession_87,Gafsa,498,Sujet_4,Description_19,Type_1,05/03/2023
C71659158,Nom_439,Prenom_14,34.546770098287205,Homme,Profession_2,Sfax,863,Sujet_10,Description_6,Type_1,02/11/2023
C91233895,Nom_102,Prenom_612,26.545083461232448,Femme,Profession_40,Beja,285,Sujet_7,Description_18,Type_4,10/09/2023
C88994867,Nom_387,Prenom_424,32.56018450515041,Femme,Profession_19,Gafsa,415,Sujet_1,Description_16,Type_1,01/04/2023
C65859802,Nom_995,Prenom_147,21.937897588046283,Homme,Profession_82,Monastir,775,Sujet_2,Description_3,Type_5,08/12/2023
C33845657,Nom_745,Prenom_725,30.14521170740055,Homme,Profession_76,Ariana,230,Sujet_9,Description_2,Type_4,02/06/2023
C95281306,Nom_212,Prenom_962,32.10844501542228,Homme,Profession_5,Mahdia,709,Sujet_8,Description_17,Type_5,06/18/2023
C80316099,Nom_817,Prenom_908,49.97820082502464,Femme,Profession_70,Sidi Bouzid,959,Sujet_7,Description_18,Type_1,04/10/2023
C49504212,Nom_66,Prenom_143,49.83333726242235,Femme,Profession_8,Sousse,720,Sujet_2,Description_11,Type_2,04/18/2023
C75149380,Nom_756,Prenom_792,40.836725562468935,Femme,Profession_24,La Manouba,493,Sujet_5,Description_4,Type_5,05/23/2023
C38283924,Nom_222,Prenom_254,28.70209078454787,Homme,Profession_70,Gabes,928,Sujet_3,Description_8,Type_3,05/03/2023
C20564569,Nom_525,Prenom_489,46.571570870611666,Femme,Profession_97,Medenine,391,Sujet_4,Description_17,Type_1,04/19/2023
C66840533,Nom_579,Prenom_982,24.130842966090015,Homme,Profession_99,Ben Arous,634,Sujet_8,Description_2,Type_4,07/23/2023
C56884244,Nom_770,Prenom_170,42.91758653082149,Homme,Profession_3,Tataouine,752,Sujet_3,Description_3,Type_4,03/23/2023
C94890187,Nom_940,Prenom_870,33.04837887992976,Femme,Profession_89,Tozeur,231,Sujet_1,Description_8,Type_3,10/28/2023
C38643683,Nom_225,Prenom_449,25.556547508251985,Homme,Profession_66,Tataouine,543,Sujet_10,Description_16,Type_5,01/27/2023
C54765504,Nom_1,Prenom_997,29.379787682177817,Femme,Profession_92,Kasserine,666,Sujet_1,Description_7,Type_5,04/03/2023
C26729418,Nom_111,Prenom_644,32.533215752444065,Femme,Profession_61,Ariana,658,Sujet_6,Description_8,Type_2,04/11/2023
C46299082,Nom_539,Prenom_801,30.828059156289754,Femme,Profession_36,Gafsa,543,Sujet_3,Description_3,Type_2,10/10/2023
C40836548,Nom_46,Prenom_75,59.17344890867226,Femme,Profession_96,Gabes,550,Sujet_1,Description_6,Type_4,07/26/2023
C53741985,Nom_615,Prenom_239,30.01727935732393,Femme,Profession_99,Nabeul,998,Sujet_8,Description_11,Type_3,12/14/2023
C84253715,Nom_80,Prenom_364,41.70597700695342,Femme,Profession_81,Tataouine,299,Sujet_3,Description_5,Type_3,01/26/2023
C56930055,Nom_752,Prenom_201,29.170855008748816,Homme,Profession_82,Kasserine,826,Sujet_9,Description_9,Type_5,02/18/2023
C95084118,Nom_872,Prenom_201,38.53415061046153,Homme,Profession_20,Gabes,995,Sujet_1,Description_10,Type_4,12/25/2023
C12890591,Nom_852,Prenom_299,31.328124944172906,Homme,Profession_100,Bizerte,664,Sujet_5,Description_17,Type_5,09/22/2023
C13125289,Nom_989,Prenom_187,37.52358050228568,Femme,Profession_18,Monastir,799,Sujet_4,Description_19,Type_2,03/05/2023
C50605974,Nom_924,Prenom_897,44.291452185956665,Femme,Profession_26,Tunis,478,Sujet_7,Description_16,Type_2,08/22/2023
C40155613,Nom_83,Prenom_635,36.02131182221707,Femme,Profession_52,Le Kef,915,Sujet_8,Description_7,Type_4,08/04/2023
C89533367,Nom_302,Prenom_269,33.40683021596763,Homme,Profession_36,Kasserine,620,Sujet_5,Description_17,Type_5,12/12/2023
C77951844,Nom_348,Prenom_278,27.567341272635765,Homme,Profession_13,Siliana,369,Sujet_5,Description_16,Type_5,09/17/2023
C21044507,Nom_127,Prenom_494,26.168867525572416,Femme,Profession_26,Kasserine,432,Sujet_10,Description_7,Type_4,08/21/2023
C51254888,Nom_137,Prenom_805,25.190902488946172,Femme,Profession_11,Bizerte,531,Sujet_3,Description_13,Type_2,07/27/2023
C47021246,Nom_530,Prenom_750,37.04149425255281,Femme,Profession_20,Ben Arous,709,Sujet_4,Description_6,Type_4,04/10/2023
C25311000,Nom_514,Prenom_433,25.63687444331463,Femme,Profession_4,Monastir,294,Sujet_4,Description_19,Type_3,03/28/2023
C55407220,Nom_686,Prenom_919,50.44053252979995,Homme,Profession_21,Zaghouan,695,Sujet_8,Description_11,Type_2,06/12/2023
C94285300,Nom_341,Prenom_85,46.622282996973624,Homme,Profession_1,Bizerte,899,Sujet_9,Description_12,Type_2,07/22/2023
C30734651,Nom_368,Prenom_72,43.85460832953967,Homme,Profession_58,Ariana,941,Sujet_6,Description_20,Type_1,08/01/2023
C18656668,Nom_222,Prenom_384,31.939636162305103,Homme,Profession_66,Sousse,265,Sujet_1,Description_2,Type_5,08/04/2023
C32090778,Nom_367,Prenom_897,30.327576615087253,Femme,Profession_30,Monastir,897,Sujet_2,Description_20,Type_4,03/03/2023
C13431766,Nom_121,Prenom_589,60.456737105666406,Homme,Profession_16,Jendouba,777,Sujet_2,Description_15,Type_4,12/23/2023
C95301054,Nom_629,Prenom_342,30.468749888501094,Femme,Profession_9,Sousse,886,Sujet_9,Description_14,Type_4,04/12/2023
C19081627,Nom_704,Prenom_469,29.451904886231347,Femme,Profession_91,Kairouan,549,Sujet_10,Description_16,Type_5,06/25/2023
C89637536,Nom_975,Prenom_772,51.98503613274465,Homme,Profession_7,Gabes,296,Sujet_6,Description_13,Type_1,10/27/2023
C64790809,Nom_567,Prenom_766,43.74533749175378,Homme,Profession_27,Tunis,684,Sujet_5,Description_15,Type_1,04/16/2023
C39773092,Nom_744,Prenom_407,48.893456209523805,Femme,Profession_91,Zaghouan,443,Sujet_8,Description_4,Type_4,09/26/2023
C99594330,Nom_638,Prenom_658,39.80697743270321,Homme,Profession_83,Kairouan,183,Sujet_5,Description_7,Type_2,10/23/2023
C56585859,Nom_69,Prenom_159,60.68324372130539,Femme,Profession_20,Zaghouan,597,Sujet_8,Description_13,Type_3,05/23/2023
C56613965,Nom_183,Prenom_264,35.51361455035075,Femme,Profession_79,Kairouan,466,Sujet_4,Description_5,Type_2,06/14/2023
C77581933,Nom_26,Prenom_126,34.18674665149135,Femme,Profession_64,Mahdia,123,Sujet_8,Description_14,Type_1,08/18/2023
C83704790,Nom_969,Prenom_403,43.5965745855593,Homme,Profession_29,Le Kef,653,Sujet_5,Description_15,Type_3,01/08/2023
C81408350,Nom_557,Prenom_190,44.39382339459608,Femme,Profession_8,Zaghouan,266,Sujet_1,Description_11,Type_1,05/25/2023
C54007036,Nom_283,Prenom_949,42.07864930208502,Femme,Profession_37,Mahdia,964,Sujet_5,Description_10,Type_2,01/03/2023
C92645015,Nom_33,Prenom_922,41.26703359817266,Femme,Profession_32,Beja,656,Sujet_5,Description_7,Type_5,02/22/2023
C97769511,Nom_23,Prenom_952,37.29962867861253,Homme,Profession_53,Mahdia,385,Sujet_1,Description_14,Type_2,07/15/2023
C56439019,Nom_492,Prenom_436,41.14951279815345,Femme,Profession_93,Tunis,753,Sujet_4,Description_18,Type_5,05/06/2023
C55898979,Nom_879,Prenom_109,20.2534396494875,Femme,Profession_74,La Manouba,749,Sujet_7,Description_1,Type_1,05/24/2023
C27870285,Nom_539,Prenom_419,36.38798051955671,Femme,Profession_25,Jendouba,906,Sujet_1,Description_17,Type_2,12/16/2023
C49764552,Nom_554,Prenom_519,36.68040149146565,Homme,Profession_80,Medenine,198,Sujet_8,Description_6,Type_1,12/20/2023
C68168778,Nom_942,Prenom_408,14.55086054201654,Femme,Profession_70,La Manouba,499,Sujet_5,Description_18,Type_4,12/20/2023
C96334692,Nom_669,Prenom_546,48.01639104710012,Homme,Profession_62,Medenine,446,Sujet_7,Description_15,Type_5,11/20/2023
C39352685,Nom_175,Prenom_627,39.73491861845538,Femme,Profession_66,Kebili,559,Sujet_6,Description_3,Type_2,01/14/2023
C58908224,Nom_891,Prenom_257,26.584072103799496,Femme,Profession_13,Le Kef,860,Sujet_7,Description_2,Type_2,03/22/2023
C63786856,Nom_522,Prenom_576,44.19860427203092,Homme,Profession_64,Medenine,561,Sujet_1,Description_13,Type_5,10/04/2023
C48401719,Nom_597,Prenom_971,27.286303492379893,Homme,Profession_71,Medenine,367,Sujet_3,Description_4,Type_2,09/04/2023
C36094156,Nom_41,Prenom_603,33.08652151990825,Femme,Profession_28,Le Kef,351,Sujet_3,Description_9,Type_5,05/19/2023
C60473129,Nom_941,Prenom_851,20.702565731036984,Homme,Profession_94,Sidi Bouzid,234,Sujet_8,Description_3,Type_2,09/26/2023
C64858014,Nom_804,Prenom_447,28.010869693045418,Femme,Profession_100,Kairouan,898,Sujet_10,Description_4,Type_4,05/08/2023
C95697081,Nom_457,Prenom_880,39.35119917824346,Homme,Profession_93,Medenine,873,Sujet_1,Description_12,Type_3,08/20/2023
C59766107,Nom_62,Prenom_321,39.261539636514556,Femme,Profession_3,Beja,561,Sujet_7,Description_4,Type_2,04/26/2023
C83898514,Nom_504,Prenom_667,46.63788240005419,Femme,Profession_20,Nabeul,632,Sujet_8,Description_13,Type_4,01/27/2023
C30025156,Nom_536,Prenom_267,26.702537434853852,Homme,Profession_30,Zaghouan,816,Sujet_5,Description_10,Type_1,10/04/2023
C57216862,Nom_428,Prenom_510,29.97795791649594,Femme,Profession_15,Monastir,123,Sujet_1,Description_3,Type_3,10/17/2023
C80880478,Nom_702,Prenom_660,44.62190887043931,Femme,Profession_26,Beja,326,Sujet_9,Description_7,Type_1,08/03/2023
C45011057,Nom_61,Prenom_583,29.598273415939737,Homme,Profession_9,Monastir,966,Sujet_9,Description_11,Type_3,04/26/2023
C26988782,Nom_211,Prenom_559,20.860717441671486,Femme,Profession_54,Medenine,335,Sujet_1,Description_13,Type_5,08/26/2023
C87730309,Nom_893,Prenom_463,28.47729942072843,Femme,Profession_89,Gafsa,135,Sujet_9,Description_7,Type_4,06/05/2023
C75204289,Nom_158,Prenom_676,23.486844465212663,Femme,Profession_81,Zaghouan,293,Sujet_4,Description_15,Type_2,01/15/2023
C19681991,Nom_775,Prenom_155,38.528745334123876,Femme,Profession_78,La Manouba,184,Sujet_4,Description_16,Type_5,10/24/2023
C88484308,Nom_712,Prenom_388,43.14969935554425,Femme,Profession_58,Sfax,545,Sujet_4,Description_7,Type_4,12/24/2023
C17833526,Nom_13,Prenom_96,37.107339594827856,Femme,Profession_92,Kasserine,687,Sujet_6,Description_1,Type_5,04/12/2023
C87584834,Nom_322,Prenom_968,36.07554819389283,Homme,Profession_4,Sfax,725,Sujet_9,Description_18,Type_1,04/19/2023
C14213030,Nom_923,Prenom_540,29.261193767805075,Femme,Profession_14,Kebili,861,Sujet_5,Description_16,Type_1,10/19/2023
